job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
4038,243,Business Analyst,Business Analyst - Operations,"Chicago, IL",Company Website,Full-time,False,Texas,2023-11-09,False,True,United States,year,97600.0,
4039,470,Financial Analyst,Financial Analyst - Operations,Anywhere,LinkedIn,Full-time,True,Texas,2023-09-19,True,False,United States,year,122100.0,
4040,475,Product Analyst,Product Analyst - Product,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-06-02,True,False,United States,year,80000.0,
4041,139,BI Analyst,BI Analyst - Reporting,"Austin, TX",Job Board,Contract,False,California,2023-03-17,True,True,United States,year,87300.0,
4042,233,Business Analyst,Business Analyst - Product,"Boston, MA",Job Board,Contract,False,Texas,2023-09-11,False,True,United States,year,106400.0,
4043,368,Senior Data Analyst,Senior Data Analyst - Product,Anywhere,Company Website,Full-time,True,United States,2023-10-15,True,False,United States,year,113400.0,
4044,301,Financial Analyst,Financial Analyst - Reporting,Anywhere,Company Website,Full-time,True,United States,2023-09-27,True,True,United States,year,117200.0,
4045,406,Data Analyst,Data Analyst - Business Intelligence,"Austin, TX",Job Board,Full-time,False,Texas,2023-11-20,True,False,United States,year,,
4046,242,Senior Data Analyst,Senior Data Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,New York,2023-12-04,True,False,United States,year,,
4047,222,Business Analyst,Business Analyst - Reporting,"Chicago, IL",LinkedIn,Full-time,False,Illinois,2023-02-02,False,True,United States,year,98200.0,
4048,363,Analytics Engineer,Analytics Engineer - Product,"Seattle, WA",Indeed,Full-time,False,Illinois,2023-09-30,False,False,United States,year,91500.0,
4049,342,Data Analyst,Data Analyst - Product,Anywhere,Company Website,Full-time,True,California,2023-10-04,False,True,United States,year,108200.0,
4050,43,Marketing Analyst,Marketing Analyst - Product,Anywhere,LinkedIn,Full-time,True,Texas,2023-08-09,True,False,United States,year,90300.0,
4051,98,Marketing Analyst,Marketing Analyst - Reporting,"Chicago, IL",LinkedIn,Full-time,False,Texas,2023-03-02,True,True,United States,year,,
4052,179,Data Scientist,Data Scientist - Operations,"San Francisco, CA",Company Website,Full-time,False,New York,2023-08-30,True,False,United States,year,110600.0,
4053,18,Business Analyst,Business Analyst - Business Intelligence,Anywhere,Company Website,Contract,True,Texas,2023-01-07,False,False,United States,year,,
4054,476,Data Analyst,Data Analyst - Product,Anywhere,Indeed,Full-time,True,Texas,2023-10-08,True,False,United States,year,79200.0,
4055,168,Marketing Analyst,Marketing Analyst - Product,"Austin, TX",Indeed,Full-time,False,Illinois,2023-06-06,True,False,United States,year,69800.0,
4056,216,Data Scientist,Data Scientist - Operations,"Austin, TX",Indeed,Full-time,False,Texas,2023-01-25,False,True,United States,year,156400.0,
4057,122,Analytics Engineer,Analytics Engineer - Operations,"Chicago, IL",Indeed,Part-time,False,California,2023-09-13,False,True,United States,year,173400.0,
4058,22,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"Boston, MA",Company Website,Full-time,False,California,2023-04-03,False,False,United States,year,146100.0,
4059,309,Data Analyst,Data Analyst - Product,"San Francisco, CA",Company Website,Full-time,False,New York,2023-08-20,False,False,United States,year,,
4060,353,Analytics Engineer,Analytics Engineer - Insights,"Seattle, WA",Indeed,Full-time,False,California,2023-01-03,False,False,United States,year,91500.0,
4061,405,BI Analyst,BI Analyst - Operations,"Austin, TX",LinkedIn,Full-time,False,New York,2023-09-17,False,True,United States,year,120600.0,
4062,265,Senior Data Analyst,Senior Data Analyst - Product,Anywhere,Job Board,Full-time,True,New York,2023-10-29,False,False,United States,year,,
4063,226,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,Indeed,Full-time,True,United States,2023-08-31,False,False,United States,year,61300.0,
4064,89,Product Analyst,Product Analyst - Product,"Boston, MA",Indeed,Full-time,False,Texas,2023-03-13,False,False,United States,year,,
4065,422,Data Analyst,Data Analyst - Product,"Austin, TX",Job Board,Full-time,False,California,2023-06-30,False,False,United States,year,60500.0,
4066,230,Analytics Engineer,Analytics Engineer - Insights,"Austin, TX",Company Website,Full-time,False,Texas,2023-09-14,False,True,United States,year,128700.0,
4067,98,Analytics Engineer,Analytics Engineer - Insights,"San Francisco, CA",Indeed,Full-time,False,New York,2023-01-05,False,False,United States,year,174200.0,
4068,260,Financial Analyst,Financial Analyst - Product,Anywhere,Company Website,Full-time,True,New York,2023-04-26,True,False,United States,year,,
4069,367,Financial Analyst,Financial Analyst - Business Intelligence,"Austin, TX",Company Website,Contract,False,Illinois,2023-09-15,True,False,United States,year,,
4070,50,BI Analyst,BI Analyst - Product,"New York, NY",LinkedIn,Contract,False,United States,2023-03-09,False,False,United States,year,108100.0,
4071,136,Business Analyst,Business Analyst - Product,"Boston, MA",Indeed,Full-time,False,United States,2023-02-28,False,True,United States,year,92500.0,
4072,430,Data Analyst,Data Analyst - Product,"New York, NY",Indeed,Full-time,False,Texas,2023-07-05,False,False,United States,year,103500.0,
4073,317,Data Engineer,Data Engineer - Business Intelligence,"Chicago, IL",Job Board,Full-time,False,United States,2023-06-28,False,False,United States,year,184200.0,
4074,124,Data Engineer,Data Engineer - Business Intelligence,Anywhere,Job Board,Contract,True,California,2023-09-22,True,True,United States,year,93700.0,
4075,88,Data Analyst,Data Analyst - Operations,Anywhere,Indeed,Full-time,True,Texas,2023-05-01,True,True,United States,year,92800.0,
4076,34,Senior Data Analyst,Senior Data Analyst - Insights,"Boston, MA",Company Website,Full-time,False,New York,2023-12-08,False,False,United States,year,135700.0,
4077,405,Marketing Analyst,Marketing Analyst - Business Intelligence,"New York, NY",Job Board,Full-time,False,California,2023-02-18,False,True,United States,year,91600.0,
4078,396,Marketing Analyst,Marketing Analyst - Reporting,Anywhere,Job Board,Full-time,True,United States,2023-10-20,False,True,United States,year,56700.0,
4079,390,Product Analyst,Product Analyst - Operations,"Boston, MA",Company Website,Full-time,False,Illinois,2023-02-19,True,False,United States,year,,
4080,492,Financial Analyst,Financial Analyst - Product,"Boston, MA",LinkedIn,Part-time,False,New York,2023-03-25,True,False,United States,year,118000.0,
4081,314,Financial Analyst,Financial Analyst - Reporting,Anywhere,LinkedIn,Full-time,True,California,2023-12-02,True,True,United States,year,60900.0,
4082,212,Business Analyst,Business Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,Texas,2023-02-28,False,False,United States,year,76600.0,
4083,74,Business Analyst,Business Analyst - Insights,"New York, NY",Company Website,Full-time,False,Illinois,2023-06-12,False,True,United States,year,91500.0,
4084,349,Business Analyst,Business Analyst - Business Intelligence,"New York, NY",Job Board,Contract,False,Texas,2023-01-07,False,False,United States,year,101300.0,
4085,445,Senior Data Analyst,Senior Data Analyst - Insights,Anywhere,LinkedIn,Full-time,True,United States,2023-11-01,True,True,United States,year,147600.0,
4086,327,Financial Analyst,Financial Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,Texas,2023-10-21,False,False,United States,year,116600.0,
4087,206,Data Scientist,Data Scientist - Operations,Anywhere,LinkedIn,Full-time,True,California,2023-04-29,True,False,United States,year,85200.0,
4088,442,BI Analyst,BI Analyst - Operations,"Chicago, IL",Company Website,Full-time,False,United States,2023-06-21,True,False,United States,year,102000.0,
4089,368,Product Analyst,Product Analyst - Reporting,"San Francisco, CA",Indeed,Full-time,False,New York,2023-05-16,False,False,United States,year,138600.0,
4090,287,Marketing Analyst,Marketing Analyst - Operations,"Chicago, IL",Indeed,Full-time,False,California,2023-02-28,True,True,United States,year,56500.0,
4091,28,Data Engineer,Data Engineer - Insights,Anywhere,Job Board,Full-time,True,Illinois,2023-03-12,True,True,United States,year,109500.0,
4092,264,Data Scientist,Data Scientist - Business Intelligence,"Austin, TX",Company Website,Full-time,False,United States,2023-12-31,False,True,United States,year,,
4093,399,Data Engineer,Data Engineer - Insights,"New York, NY",Indeed,Full-time,False,Texas,2023-05-09,False,False,United States,year,140800.0,
4094,37,Financial Analyst,Financial Analyst - Product,Anywhere,Indeed,Full-time,True,Texas,2023-09-10,True,True,United States,year,105500.0,
4095,441,Business Analyst,Business Analyst - Reporting,"San Francisco, CA",Company Website,Full-time,False,Illinois,2023-06-13,True,False,United States,year,123100.0,
4096,173,Business Analyst,Business Analyst - Operations,"Seattle, WA",Job Board,Full-time,False,United States,2023-05-19,False,True,United States,year,91300.0,
4097,230,BI Analyst,BI Analyst - Product,"San Francisco, CA",Company Website,Full-time,False,Texas,2023-07-08,False,True,United States,year,116500.0,
4098,454,BI Analyst,BI Analyst - Business Intelligence,"Chicago, IL",Job Board,Full-time,False,Illinois,2023-04-21,True,True,United States,year,119700.0,
4099,334,Data Analyst,Data Analyst - Business Intelligence,"Seattle, WA",LinkedIn,Full-time,False,New York,2023-06-14,True,True,United States,year,108100.0,
4100,120,Financial Analyst,Financial Analyst - Business Intelligence,"Boston, MA",LinkedIn,Full-time,False,Texas,2023-06-14,False,False,United States,year,86400.0,
4101,84,Data Analyst,Data Analyst - Product,Anywhere,Company Website,Full-time,True,California,2023-03-11,False,False,United States,year,67300.0,
4102,117,Product Analyst,Product Analyst - Business Intelligence,"Boston, MA",LinkedIn,Full-time,False,Illinois,2023-06-04,True,True,United States,year,109600.0,
4103,20,BI Analyst,BI Analyst - Product,"San Francisco, CA",Job Board,Full-time,False,New York,2023-10-02,False,False,United States,year,111500.0,
4104,488,Financial Analyst,Financial Analyst - Insights,Anywhere,Job Board,Full-time,True,Illinois,2023-04-10,False,False,United States,year,94700.0,
4105,232,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"New York, NY",Indeed,Full-time,False,New York,2023-04-25,False,False,United States,year,80300.0,
4106,449,Data Engineer,Data Engineer - Reporting,Anywhere,Company Website,Full-time,True,California,2023-10-01,True,False,United States,year,,
4107,358,Data Analyst,Data Analyst - Operations,"Seattle, WA",Job Board,Full-time,False,United States,2023-12-30,False,False,United States,year,89900.0,
4108,145,Marketing Analyst,Marketing Analyst - Product,"San Francisco, CA",Company Website,Full-time,False,New York,2023-06-23,False,True,United States,year,59000.0,
4109,381,Business Analyst,Business Analyst - Operations,"Boston, MA",LinkedIn,Full-time,False,Texas,2023-10-22,True,False,United States,year,121100.0,
4110,333,Marketing Analyst,Marketing Analyst - Insights,"Boston, MA",Indeed,Full-time,False,New York,2023-03-24,False,True,United States,year,100600.0,
4111,185,Data Scientist,Data Scientist - Business Intelligence,Anywhere,Indeed,Full-time,True,Illinois,2023-07-08,True,True,United States,year,95700.0,
4112,419,Business Analyst,Business Analyst - Operations,"New York, NY",Indeed,Full-time,False,Illinois,2023-11-06,False,True,United States,year,120600.0,
4113,123,BI Analyst,BI Analyst - Business Intelligence,"Chicago, IL",Indeed,Full-time,False,New York,2023-05-21,False,False,United States,year,89200.0,
4114,276,Product Analyst,Product Analyst - Business Intelligence,"Chicago, IL",Indeed,Full-time,False,New York,2023-09-15,False,True,United States,year,140200.0,
4115,150,Data Engineer,Data Engineer - Product,"Boston, MA",Indeed,Full-time,False,California,2023-03-14,True,True,United States,year,103600.0,
4116,147,Business Analyst,Business Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,Texas,2023-12-01,False,False,United States,year,95000.0,
4117,433,Data Analyst,Data Analyst - Insights,Anywhere,Company Website,Full-time,True,Texas,2023-03-14,False,False,United States,year,104800.0,
4118,382,Product Analyst,Product Analyst - Reporting,"Chicago, IL",Job Board,Full-time,False,Illinois,2023-10-24,False,True,United States,year,134700.0,
4119,374,Business Analyst,Business Analyst - Reporting,"San Francisco, CA",Job Board,Full-time,False,Illinois,2023-05-23,False,True,United States,year,108400.0,
4120,479,Data Scientist,Data Scientist - Operations,"Boston, MA",Job Board,Full-time,False,United States,2023-05-25,True,False,United States,year,,
4121,267,Data Analyst,Data Analyst - Operations,"Chicago, IL",LinkedIn,Full-time,False,United States,2023-05-25,False,False,United States,year,80100.0,
4122,302,Financial Analyst,Financial Analyst - Product,"Seattle, WA",Indeed,Full-time,False,California,2023-03-01,False,True,United States,year,,
4123,474,Data Analyst,Data Analyst - Product,"San Francisco, CA",LinkedIn,Full-time,False,New York,2023-10-13,False,False,United States,year,116700.0,
4124,263,BI Analyst,BI Analyst - Business Intelligence,"Chicago, IL",Indeed,Full-time,False,United States,2023-02-27,False,True,United States,year,128700.0,
4125,16,Analytics Engineer,Analytics Engineer - Business Intelligence,"San Francisco, CA",Job Board,Full-time,False,Illinois,2023-06-09,False,True,United States,year,139000.0,
4126,405,Business Analyst,Business Analyst - Business Intelligence,"Boston, MA",Job Board,Part-time,False,Texas,2023-02-14,False,False,United States,year,91200.0,
4127,479,Data Analyst,Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,Texas,2023-01-08,False,True,United States,year,113600.0,
4128,469,Business Analyst,Business Analyst - Insights,"New York, NY",Indeed,Contract,False,United States,2023-03-24,True,False,United States,year,120300.0,
4129,82,Data Engineer,Data Engineer - Insights,Anywhere,LinkedIn,Full-time,True,Texas,2023-02-23,False,True,United States,year,,
4130,233,Analytics Engineer,Analytics Engineer - Reporting,Anywhere,Company Website,Full-time,True,Illinois,2023-02-19,True,True,United States,year,117400.0,
4131,356,Data Analyst,Data Analyst - Insights,"San Francisco, CA",Company Website,Full-time,False,Illinois,2023-10-25,False,True,United States,year,92500.0,
4132,241,Data Analyst,Data Analyst - Business Intelligence,Anywhere,Job Board,Contract,True,United States,2023-06-19,False,False,United States,year,71500.0,
4133,107,Product Analyst,Product Analyst - Product,"Chicago, IL",Company Website,Full-time,False,Illinois,2023-04-30,False,False,United States,year,85700.0,
4134,291,Product Analyst,Product Analyst - Operations,"Chicago, IL",Company Website,Full-time,False,Texas,2023-05-03,False,True,United States,year,137300.0,
4135,442,Data Analyst,Data Analyst - Business Intelligence,"Seattle, WA",Company Website,Full-time,False,Texas,2023-11-13,True,False,United States,year,111900.0,
4136,84,BI Analyst,BI Analyst - Operations,"New York, NY",LinkedIn,Full-time,False,Illinois,2023-05-25,False,False,United States,year,86200.0,
4137,69,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"Austin, TX",Indeed,Contract,False,Illinois,2023-11-01,False,False,United States,year,,
4138,320,Analytics Engineer,Analytics Engineer - Reporting,"San Francisco, CA",Company Website,Full-time,False,New York,2023-10-23,False,True,United States,year,123200.0,
4139,12,Data Analyst,Data Analyst - Insights,Anywhere,Company Website,Full-time,True,California,2023-10-21,False,True,United States,year,71100.0,
4140,333,Financial Analyst,Financial Analyst - Product,Anywhere,LinkedIn,Full-time,True,Illinois,2023-02-24,False,False,United States,year,89200.0,
4141,372,Product Analyst,Product Analyst - Product,"New York, NY",Job Board,Part-time,False,New York,2023-05-20,True,False,United States,year,102900.0,
4142,184,Financial Analyst,Financial Analyst - Operations,"New York, NY",Company Website,Full-time,False,Texas,2023-01-28,False,True,United States,year,,
4143,476,Business Analyst,Business Analyst - Insights,"Chicago, IL",Indeed,Full-time,False,Illinois,2023-11-23,True,False,United States,year,108900.0,
4144,204,Data Scientist,Data Scientist - Operations,"Austin, TX",Company Website,Full-time,False,Illinois,2023-08-20,False,True,United States,year,103100.0,
4145,164,Marketing Analyst,Marketing Analyst - Reporting,"Boston, MA",Indeed,Part-time,False,New York,2023-02-23,False,False,United States,year,75200.0,
4146,5,Marketing Analyst,Marketing Analyst - Reporting,Anywhere,LinkedIn,Full-time,True,United States,2023-05-22,False,True,United States,year,92100.0,
4147,490,Data Analyst,Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,Illinois,2023-02-17,False,False,United States,year,64400.0,
4148,95,BI Analyst,BI Analyst - Insights,"Chicago, IL",Job Board,Full-time,False,United States,2023-01-30,True,True,United States,year,,
4149,373,Data Analyst,Data Analyst - Product,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-08-27,False,False,United States,year,75900.0,
4150,471,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"San Francisco, CA",LinkedIn,Full-time,False,Illinois,2023-06-29,True,False,United States,year,138600.0,
4151,310,Data Analyst,Data Analyst - Business Intelligence,"New York, NY",Indeed,Full-time,False,Texas,2023-07-06,False,False,United States,year,93700.0,
4152,3,Business Analyst,Business Analyst - Reporting,"Seattle, WA",Indeed,Contract,False,Texas,2023-08-13,False,False,United States,year,90400.0,
4153,311,Data Analyst,Data Analyst - Reporting,Anywhere,Job Board,Full-time,True,Texas,2023-05-30,True,True,United States,year,58500.0,
4154,470,BI Analyst,BI Analyst - Product,Anywhere,LinkedIn,Full-time,True,United States,2023-07-27,True,True,United States,year,74900.0,
4155,56,Data Engineer,Data Engineer - Product,"New York, NY",Indeed,Full-time,False,New York,2023-03-27,False,True,United States,year,,
4156,249,Data Scientist,Data Scientist - Operations,"Boston, MA",Indeed,Full-time,False,Illinois,2023-11-01,False,True,United States,year,90300.0,
4157,428,Data Analyst,Data Analyst - Reporting,"New York, NY",Company Website,Full-time,False,New York,2023-10-01,False,True,United States,year,75200.0,
4158,85,Analytics Engineer,Analytics Engineer - Product,Anywhere,Indeed,Full-time,True,California,2023-10-10,True,False,United States,year,130500.0,
4159,409,Data Scientist,Data Scientist - Business Intelligence,"Austin, TX",Company Website,Full-time,False,United States,2023-09-06,False,False,United States,year,,
4160,114,BI Analyst,BI Analyst - Operations,Anywhere,Indeed,Full-time,True,California,2023-01-07,False,False,United States,year,112600.0,
4161,447,Business Analyst,Business Analyst - Insights,Anywhere,LinkedIn,Full-time,True,California,2023-10-05,True,True,United States,year,83700.0,
4162,202,Product Analyst,Product Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,California,2023-01-20,False,False,United States,year,,
4163,306,Data Engineer,Data Engineer - Business Intelligence,"Boston, MA",Company Website,Full-time,False,Illinois,2023-02-11,False,False,United States,year,119600.0,
4164,241,Data Analyst,Data Analyst - Business Intelligence,"Seattle, WA",Indeed,Full-time,False,United States,2023-10-21,True,False,United States,year,92800.0,
4165,182,Senior Data Analyst,Senior Data Analyst - Operations,"San Francisco, CA",LinkedIn,Full-time,False,Texas,2023-11-22,True,True,United States,year,120200.0,
4166,332,Marketing Analyst,Marketing Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,Texas,2023-02-15,False,True,United States,year,65800.0,
4167,191,Business Analyst,Business Analyst - Operations,Anywhere,LinkedIn,Full-time,True,Illinois,2023-01-18,False,True,United States,year,79700.0,
4168,354,Financial Analyst,Financial Analyst - Insights,Anywhere,Job Board,Full-time,True,Illinois,2023-05-27,False,True,United States,year,77600.0,
4169,410,BI Analyst,BI Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,New York,2023-04-08,True,False,United States,year,119700.0,
4170,405,Business Analyst,Business Analyst - Business Intelligence,"Boston, MA",Company Website,Full-time,False,New York,2023-04-19,False,False,United States,year,81400.0,
4171,259,Data Scientist,Data Scientist - Reporting,"Boston, MA",Indeed,Full-time,False,United States,2023-04-17,False,False,United States,year,91900.0,
4172,427,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-02-18,False,False,United States,year,117000.0,
4173,384,Financial Analyst,Financial Analyst - Reporting,Anywhere,Job Board,Full-time,True,United States,2023-11-09,True,False,United States,year,110200.0,
4174,37,Analytics Engineer,Analytics Engineer - Product,Anywhere,LinkedIn,Full-time,True,Texas,2023-04-08,False,False,United States,year,126500.0,
4175,52,Product Analyst,Product Analyst - Product,Anywhere,Job Board,Full-time,True,California,2023-04-28,True,False,United States,year,122400.0,
4176,204,Data Analyst,Data Analyst - Insights,"New York, NY",Company Website,Full-time,False,Texas,2023-08-25,False,False,United States,year,61600.0,
4177,302,Data Analyst,Data Analyst - Insights,Anywhere,Company Website,Full-time,True,Texas,2023-08-30,False,True,United States,year,62300.0,
4178,341,Business Analyst,Business Analyst - Insights,"New York, NY",Company Website,Full-time,False,United States,2023-11-25,False,False,United States,year,101500.0,
4179,346,Data Scientist,Data Scientist - Product,Anywhere,LinkedIn,Full-time,True,United States,2023-10-16,False,False,United States,year,127200.0,
4180,325,Financial Analyst,Financial Analyst - Insights,Anywhere,Indeed,Full-time,True,Texas,2023-05-25,False,False,United States,year,118900.0,
4181,465,Marketing Analyst,Marketing Analyst - Reporting,"Boston, MA",Job Board,Full-time,False,Illinois,2023-07-31,False,True,United States,year,91600.0,
4182,8,Data Analyst,Data Analyst - Business Intelligence,"New York, NY",LinkedIn,Full-time,False,Texas,2023-02-19,True,False,United States,year,84600.0,
4183,423,Data Analyst,Data Analyst - Insights,"Chicago, IL",LinkedIn,Full-time,False,California,2023-03-08,False,True,United States,year,59800.0,
4184,271,Product Analyst,Product Analyst - Business Intelligence,"Chicago, IL",Company Website,Full-time,False,Illinois,2023-10-08,False,False,United States,year,125900.0,
4185,447,Product Analyst,Product Analyst - Reporting,"Boston, MA",Job Board,Full-time,False,California,2023-06-24,False,True,United States,year,97900.0,
4186,78,Marketing Analyst,Marketing Analyst - Insights,Anywhere,Company Website,Full-time,True,New York,2023-03-08,True,True,United States,year,63200.0,
4187,491,Business Analyst,Business Analyst - Reporting,"Boston, MA",Company Website,Full-time,False,California,2023-06-24,True,False,United States,year,118700.0,
4188,292,BI Analyst,BI Analyst - Product,"Austin, TX",Indeed,Full-time,False,New York,2023-03-08,False,False,United States,year,99600.0,
4189,435,Senior Data Analyst,Senior Data Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-09-11,True,True,United States,year,127300.0,
4190,281,Data Engineer,Data Engineer - Operations,"San Francisco, CA",Job Board,Full-time,False,Illinois,2023-06-30,True,True,United States,year,183600.0,
4191,130,Product Analyst,Product Analyst - Operations,"Seattle, WA",LinkedIn,Part-time,False,United States,2023-05-01,False,True,United States,year,,
4192,83,Data Analyst,Data Analyst - Insights,"Boston, MA",LinkedIn,Full-time,False,Texas,2023-05-21,True,False,United States,year,73600.0,
4193,65,Data Analyst,Data Analyst - Reporting,"Chicago, IL",Job Board,Full-time,False,United States,2023-04-15,False,False,United States,year,82200.0,
4194,439,Product Analyst,Product Analyst - Operations,Anywhere,LinkedIn,Contract,True,United States,2023-02-05,False,False,United States,year,74700.0,
4195,120,Data Analyst,Data Analyst - Product,"Austin, TX",Job Board,Full-time,False,United States,2023-11-30,False,True,United States,year,,
4196,434,Business Analyst,Business Analyst - Product,"Austin, TX",Indeed,Full-time,False,Texas,2023-01-07,True,True,United States,year,102500.0,
4197,55,Senior Data Analyst,Senior Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,Illinois,2023-10-09,False,True,United States,year,114000.0,
4198,396,Product Analyst,Product Analyst - Product,"Boston, MA",LinkedIn,Full-time,False,United States,2023-03-28,False,False,United States,year,80800.0,
4199,270,Data Analyst,Data Analyst - Insights,"San Francisco, CA",Company Website,Full-time,False,California,2023-11-05,False,False,United States,year,101000.0,
4200,186,BI Analyst,BI Analyst - Insights,"Austin, TX",Company Website,Full-time,False,California,2023-12-31,True,False,United States,year,126900.0,
4201,241,Financial Analyst,Financial Analyst - Product,"Chicago, IL",Company Website,Full-time,False,Texas,2023-04-15,False,False,United States,year,103200.0,
4202,236,Data Analyst,Data Analyst - Reporting,"Boston, MA",Company Website,Full-time,False,Texas,2023-09-20,False,False,United States,year,96600.0,
4203,43,BI Analyst,BI Analyst - Reporting,Anywhere,Company Website,Full-time,True,California,2023-12-24,False,False,United States,year,65000.0,
4204,56,Business Analyst,Business Analyst - Reporting,"San Francisco, CA",Company Website,Contract,False,Illinois,2023-09-24,True,False,United States,year,,
4205,45,Analytics Engineer,Analytics Engineer - Operations,"New York, NY",Job Board,Full-time,False,Illinois,2023-08-18,False,False,United States,year,142800.0,
4206,278,Data Scientist,Data Scientist - Insights,"New York, NY",Company Website,Full-time,False,Texas,2023-08-18,False,False,United States,year,,
4207,228,Financial Analyst,Financial Analyst - Business Intelligence,"San Francisco, CA",LinkedIn,Full-time,False,New York,2023-07-25,False,True,United States,year,,
4208,298,Marketing Analyst,Marketing Analyst - Insights,Anywhere,Company Website,Full-time,True,Illinois,2023-08-09,False,False,United States,year,102200.0,
4209,434,Business Analyst,Business Analyst - Reporting,"Seattle, WA",Company Website,Full-time,False,California,2023-12-28,False,False,United States,year,113700.0,
4210,353,Data Analyst,Data Analyst - Reporting,"New York, NY",Indeed,Full-time,False,Illinois,2023-07-02,True,False,United States,year,81500.0,
4211,248,Product Analyst,Product Analyst - Product,"New York, NY",Indeed,Part-time,False,New York,2023-12-04,False,False,United States,year,116800.0,
4212,86,Data Scientist,Data Scientist - Insights,"Chicago, IL",Indeed,Contract,False,Texas,2023-11-11,False,True,United States,year,129600.0,
4213,183,Business Analyst,Business Analyst - Insights,Anywhere,LinkedIn,Full-time,True,California,2023-11-27,True,True,United States,year,,
4214,255,Financial Analyst,Financial Analyst - Insights,Anywhere,Company Website,Full-time,True,New York,2023-06-23,True,False,United States,year,117300.0,
4215,440,Marketing Analyst,Marketing Analyst - Insights,"Austin, TX",Indeed,Full-time,False,United States,2023-10-15,True,True,United States,year,,
4216,158,Data Analyst,Data Analyst - Reporting,"Chicago, IL",Indeed,Full-time,False,United States,2023-06-20,False,True,United States,year,74100.0,
4217,350,Data Analyst,Data Analyst - Operations,Anywhere,Indeed,Full-time,True,Texas,2023-09-15,False,False,United States,year,100200.0,
4218,142,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"Boston, MA",Job Board,Full-time,False,Texas,2023-02-10,False,True,United States,year,145600.0,
4219,90,Data Analyst,Data Analyst - Business Intelligence,"Seattle, WA",Company Website,Full-time,False,California,2023-12-21,True,True,United States,year,75500.0,
4220,47,Business Analyst,Business Analyst - Insights,"San Francisco, CA",Company Website,Full-time,False,Texas,2023-12-07,False,True,United States,year,109800.0,
4221,88,Marketing Analyst,Marketing Analyst - Insights,"Chicago, IL",Indeed,Full-time,False,Texas,2023-02-21,True,False,United States,year,105500.0,
4222,159,BI Analyst,BI Analyst - Operations,"San Francisco, CA",LinkedIn,Full-time,False,Texas,2023-04-19,False,True,United States,year,89300.0,
4223,30,Data Analyst,Data Analyst - Operations,"Seattle, WA",Indeed,Full-time,False,Illinois,2023-11-07,False,False,United States,year,82000.0,
4224,266,Data Analyst,Data Analyst - Insights,"Seattle, WA",LinkedIn,Contract,False,California,2023-01-16,True,False,United States,year,110300.0,
4225,342,Financial Analyst,Financial Analyst - Reporting,Anywhere,Job Board,Full-time,True,United States,2023-04-11,True,True,United States,year,75700.0,
4226,25,Data Analyst,Data Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,Texas,2023-10-10,False,True,United States,year,,
4227,186,Business Analyst,Business Analyst - Business Intelligence,"Seattle, WA",Job Board,Full-time,False,New York,2023-02-28,False,True,United States,year,,
4228,214,Analytics Engineer,Analytics Engineer - Insights,"Boston, MA",Job Board,Full-time,False,Illinois,2023-11-18,True,False,United States,year,168800.0,
4229,77,BI Analyst,BI Analyst - Insights,"Seattle, WA",Company Website,Full-time,False,California,2023-08-27,False,True,United States,year,85700.0,
4230,355,BI Analyst,BI Analyst - Reporting,"Seattle, WA",Indeed,Full-time,False,New York,2023-03-19,True,False,United States,year,75500.0,
4231,149,Data Analyst,Data Analyst - Product,"Chicago, IL",LinkedIn,Contract,False,United States,2023-05-01,False,False,United States,year,92900.0,
4232,272,Senior Data Analyst,Senior Data Analyst - Insights,Anywhere,Job Board,Full-time,True,United States,2023-11-14,False,False,United States,year,139200.0,
4233,91,Data Analyst,Data Analyst - Business Intelligence,"Boston, MA",LinkedIn,Full-time,False,United States,2023-04-30,True,False,United States,year,114800.0,
4234,452,Financial Analyst,Financial Analyst - Operations,"Boston, MA",Job Board,Full-time,False,United States,2023-03-09,False,True,United States,year,,
4235,194,BI Analyst,BI Analyst - Product,"Austin, TX",Job Board,Full-time,False,Illinois,2023-06-12,False,True,United States,year,90300.0,
